DEVICE,DATE,DISSOLVED OXYGEN,ORP,PH,CONDUCTIVITY,TEMPERATURE
Lifeguard Dock DataPod™,08:58 08/02/2025,2.640000104904175,-181,5.71999979019165,46980,74.6870002746582
Lifeguard Dock DataPod™,08:29 08/02/2025,2.619999885559082,-182.6000061035156,5.730999946594238,46130,75.10279846191406
Lifeguard Dock DataPod™,07:59 08/02/2025,2.450000047683716,-167.8999938964844,5.72599983215332,46330,75.335001373291
Lifeguard Dock DataPod™,07:29 08/02/2025,2.569999933242798,-171.6000061035156,5.776000022888184,46970,75.28640060424804
Lifeguard Dock DataPod™,06:59 08/02/2025,2.490000009536743,-181.8000030517578,5.763999938964844,49730,74.8939998626709
Lifeguard Dock DataPod™,06:29 08/02/2025,2.460000038146973,-170.1999969482422,5.679999828338623,49970,74.89039840698241
Lifeguard Dock DataPod™,05:59 08/02/2025,1.789999961853027,-154.3999938964844,5.558000087738037,51300,74.55019989013671
Lifeguard Dock DataPod™,05:29 08/02/2025,1.789999961853027,-80.30000305175781,5.619999885559082,51730,74.45299835205078
Lifeguard Dock DataPod™,05:00 08/02/2025,1.950000047683716,-173.8999938964844,5.614999771118164,51760,74.3629997253418
Lifeguard Dock DataPod™,04:30 08/02/2025,1.870000004768372,-164.3999938964844,5.534999847412109,51700,73.95440101623535
Lifeguard Dock DataPod™,04:00 08/02/2025,1.789999961853027,-174.1000061035156,5.498000144958496,51910,73.82659912109375
Lifeguard Dock DataPod™,03:30 08/02/2025,1.509999990463257,-164.6000061035156,5.412000179290772,51670,73.9598014831543
Lifeguard Dock DataPod™,03:00 08/02/2025,1.350000023841858,-141.8000030517578,5.306000232696533,50410,73.44320030212403
Lifeguard Dock DataPod™,02:30 08/02/2025,1.379999995231628,-134,5.291999816894531,51040,73.41080093383789
Lifeguard Dock DataPod™,02:00 08/02/2025,1.259999990463257,-114.1999969482422,5.495999813079834,51010,73.29379997253417
Lifeguard Dock DataPod™,01:31 08/02/2025,1.370000004768372,-46.59999847412109,5.677999973297119,50970,73.68080024719238
Lifeguard Dock DataPod™,01:01 08/02/2025,1.75,-154.1999969482422,5.861000061035156,50800,73.64479942321778
Lifeguard Dock DataPod™,00:31 08/02/2025,1.879999995231628,-148.1999969482422,5.964000225067139,50870,73.77079887390137
Lifeguard Dock DataPod™,00:01 08/02/2025,1.960000038146973,-131.8000030517578,6.061999797821045,50910,73.90039978027345
Lifeguard Dock DataPod™,23:31 08/01/2025,2.019999980926514,-128.8999938964844,6.287000179290772,50850,74.04800109863281
Lifeguard Dock DataPod™,23:01 08/01/2025,1.350000023841858,-177.3000030517578,6.367000102996826,51000,74.02820167541503
Lifeguard Dock DataPod™,22:31 08/01/2025,1.340000033378601,-177.1000061035156,6.550000190734863,50980,73.8158016204834
Lifeguard Dock DataPod™,22:02 08/01/2025,1.190000057220459,-184.1000061035156,6.602000236511231,50870,73.89679832458496
Lifeguard Dock DataPod™,21:32 08/01/2025,1.100000023841858,-176.1999969482422,6.678999900817871,50880,73.96879997253419
Lifeguard Dock DataPod™,21:02 08/01/2025,0.8500000238418579,-190.6999969482422,6.894999980926514,51140,73.70059967041016
Lifeguard Dock DataPod™,20:32 08/01/2025,0.7300000190734863,-164.1999969482422,8.987000465393066,50840,73.75460090637208
Lifeguard Dock DataPod™,20:02 08/01/2025,0.6100000143051147,-183.1999969482422,8.83899974822998,50850,73.58000068664552
Lifeguard Dock DataPod™,19:32 08/01/2025,0.6000000238418579,-163.8999938964844,9.09000015258789,50920,73.24519920349121
Lifeguard Dock DataPod™,19:02 08/01/2025,2.380000114440918,-176.3000030517578,9.390000343322754,50830,73.33879928588867
Lifeguard Dock DataPod™,18:32 08/01/2025,4.210000038146973,-185.1000061035156,6.485000133514404,50820,72.97880134582519
Lifeguard Dock DataPod™,18:02 08/01/2025,3.859999895095825,-175.1000061035156,6.214000225067139,50750,73.03279914855958
Lifeguard Dock DataPod™,17:32 08/01/2025,4.179999828338623,-173.5,6.402999877929688,50930,72.76999931335449
Lifeguard Dock DataPod™,17:03 08/01/2025,3.880000114440918,-159.5,6.126999855041504,50580,72.84200096130371
Lifeguard Dock DataPod™,16:33 08/01/2025,3.859999895095825,-141.3999938964844,5.921999931335449,50030,72.94820098876954
Lifeguard Dock DataPod™,16:03 08/01/2025,4.269999980926514,-150.8999938964844,5.880000114440918,50520,72.79160118103027
Lifeguard Dock DataPod™,15:33 08/01/2025,4.349999904632568,-108.9000015258789,5.813000202178955,50550,72.78440170288086
Lifeguard Dock DataPod™,15:03 08/01/2025,0.3799999952316284,-181.8999938964844,5.801000118255615,50950,72.71419906616211
Lifeguard Dock DataPod™,14:33 08/01/2025,0.4099999964237213,-181.6000061035156,5.764999866485596,50430,72.76640129089355
Lifeguard Dock DataPod™,14:03 08/01/2025,0.4799999892711639,-184.5,5.749000072479248,50360,72.87799835205078
Lifeguard Dock DataPod™,13:33 08/01/2025,0.5099999904632568,-190.8999938964844,5.730999946594238,50300,72.79340019226073
Lifeguard Dock DataPod™,13:04 08/01/2025,0.5199999809265137,-207.1999969482422,5.758999824523926,50830,72.82759857177734
Lifeguard Dock DataPod™,12:34 08/01/2025,0.4199999868869782,-185.3999938964844,5.724999904632568,51200,72.8870002746582
Lifeguard Dock DataPod™,12:04 08/01/2025,0.5199999809265137,-193.8999938964844,5.74399995803833,51310,72.95
Lifeguard Dock DataPod™,11:34 08/01/2025,0.5699999928474426,-185.8000030517578,5.736999988555908,51500,73.09760131835938
Lifeguard Dock DataPod™,11:04 08/01/2025,0.5899999737739563,-188.6000061035156,5.760000228881836,50870,73.26499862670899
Lifeguard Dock DataPod™,10:34 08/01/2025,0.119999997317791,-193.1000061035156,5.685999870300293,51220,73.14619865417481
Lifeguard Dock DataPod™,10:04 08/01/2025,0.1400000005960465,-194.8000030517578,5.682000160217285,51090,73.13720016479492
Lifeguard Dock DataPod™,09:34 08/01/2025,0.1400000005960465,-180.6999969482422,5.676000118255615,51010,73.69519920349121
Lifeguard Dock DataPod™,09:05 08/01/2025,0.2800000011920929,-179.1999969482422,5.742000102996826,50900,73.78339881896973
Lifeguard Dock DataPod™,08:35 08/01/2025,0.2700000107288361,-161.1999969482422,5.711999893188477,51010,74.05699958801269
Lifeguard Dock DataPod™,08:05 08/01/2025,0.4900000095367432,-153.3000030517578,5.744999885559082,50630,74.16860008239746
Lifeguard Dock DataPod™,07:35 08/01/2025,0.4000000059604645,-177.3999938964844,5.723999977111816,51120,74.24960021972656
Lifeguard Dock DataPod™,07:05 08/01/2025,0.4600000083446503,-177.8999938964844,5.730999946594238,51030,74.63120002746582
Lifeguard Dock DataPod™,06:35 08/01/2025,0.4399999976158142,-160.3999938964844,5.711999893188477,51320,74.52139854431152
Lifeguard Dock DataPod™,06:05 08/01/2025,0.5199999809265137,-201,5.754000186920166,51190,74.70139923095704
Lifeguard Dock DataPod™,05:36 08/01/2025,0.5,-197.3999938964844,5.698999881744385,51260,74.67440032958984
Lifeguard Dock DataPod™,05:06 08/01/2025,0.4399999976158142,-183.3999938964844,5.727000236511231,51430,74.60059967041016
Lifeguard Dock DataPod™,04:36 08/01/2025,0.3300000131130219,-180.8999938964844,5.660999774932861,51060,74.60779914855956
Lifeguard Dock DataPod™,04:06 08/01/2025,0.25,-151.6999969482422,5.60699987411499,51290,74.38999862670899
Lifeguard Dock DataPod™,03:36 08/01/2025,0.4199999868869782,-150.5,5.620999813079834,51360,74.40259857177735
Lifeguard Dock DataPod™,03:06 08/01/2025,0.4000000059604645,-166.3000030517578,5.547999858856201,51250,74.08939895629884
Lifeguard Dock DataPod™,02:37 08/01/2025,0.3499999940395355,-107.4000015258789,5.528999805450439,51000,73.90940170288086
Lifeguard Dock DataPod™,02:07 08/01/2025,0.3400000035762787,-125.8000030517578,5.486000061035156,51200,73.02920112609863
Lifeguard Dock DataPod™,01:37 08/01/2025,0.5099999904632568,-229.3000030517578,5.702000141143799,51700,73.12460021972656
Lifeguard Dock DataPod™,01:07 08/01/2025,0.5099999904632568,-220.6000061035156,5.736999988555908,51260,72.99679832458497
Lifeguard Dock DataPod™,00:37 08/01/2025,0.6000000238418579,-183.8000030517578,5.875,50900,72.91040115356445
Lifeguard Dock DataPod™,00:07 08/01/2025,0.5899999737739563,-199.1000061035156,6.006999969482422,51030,72.78080024719239
Lifeguard Dock DataPod™,23:37 07/31/2025,0.5899999737739563,-246.1000061035156,6.196000099182129,51080,72.73939895629883
Lifeguard Dock DataPod™,23:07 07/31/2025,0.5799999833106995,-244.1999969482422,6.392000198364258,51010,72.84920043945313
Lifeguard Dock DataPod™,22:38 07/31/2025,0.6000000238418579,-245,6.591000080108643,51170,72.8348014831543
Lifeguard Dock DataPod™,22:08 07/31/2025,0.8500000238418579,-245,6.870999813079834,51090,73.11020126342774
Lifeguard Dock DataPod™,21:38 07/31/2025,0.8299999833106995,-246.3000030517578,10.44099998474121,51440,72.63319892883301
Lifeguard Dock DataPod™,21:08 07/31/2025,0.800000011920929,-248.6999969482422,10.4060001373291,50980,73.07240142822266
Lifeguard Dock DataPod™,20:38 07/31/2025,0.6499999761581421,-241.3999938964844,10.30599975585938,50990,72.87440032958985
Lifeguard Dock DataPod™,20:08 07/31/2025,0.6100000143051147,-243.3000030517578,10.4399995803833,50900,72.77539978027345
Lifeguard Dock DataPod™,19:38 07/31/2025,0.6200000047683716,-249.5,10.66399955749512,50970,72.56479873657226
Lifeguard Dock DataPod™,19:08 07/31/2025,0.5600000023841858,-250.3999938964844,10.91100025177002,50790,72.51620140075683
Lifeguard Dock DataPod™,18:38 07/31/2025,0.300000011920929,-249.1999969482422,9.118000030517578,50890,72.41180038452148
Lifeguard Dock DataPod™,18:08 07/31/2025,0.4099999964237213,-253.1000061035156,9.243000030517578,50870,72.38660049438477
Lifeguard Dock DataPod™,17:39 07/31/2025,0,-247.1000061035156,9.569000244140625,50800,72.31640129089357
Lifeguard Dock DataPod™,17:09 07/31/2025,0,-249.3999938964844,6.063000202178955,50200,72.55400123596192
Lifeguard Dock DataPod™,16:39 07/31/2025,0,-252.8000030517578,5.915999889373779,50600,72.5738006591797
Lifeguard Dock DataPod™,16:09 07/31/2025,0,-258.8999938964844,5.932000160217285,50270,72.50179901123046
Lifeguard Dock DataPod™,15:39 07/31/2025,0,-264.7999877929688,5.872000217437744,50770,72.39379997253418
Lifeguard Dock DataPod™,15:09 07/31/2025,0.5600000023841858,-270.3999938964844,5.921000003814697,50690,72.50179901123046
Lifeguard Dock DataPod™,14:39 07/31/2025,0.7400000095367432,-275.2999877929688,5.921000003814697,50920,71.96359939575196
Lifeguard Dock DataPod™,14:09 07/31/2025,0.6499999761581421,-276.7000122070313,5.967999935150147,50930,71.95279846191406
Lifeguard Dock DataPod™,13:40 07/31/2025,0.7400000095367432,-279.7999877929688,5.931000232696533,51250,71.88080024719238
Lifeguard Dock DataPod™,13:10 07/31/2025,0.7400000095367432,-277,5.909999847412109,51240,71.92220153808594
Lifeguard Dock DataPod™,12:40 07/31/2025,0.7699999809265137,-281.2000122070313,6.199999809265137,51240,71.98879928588866
Lifeguard Dock DataPod™,12:10 07/31/2025,0.8500000238418579,-282.8999938964844,5.90399980545044,51450,71.9618003845215
Lifeguard Dock DataPod™,11:40 07/31/2025,0.8799999952316284,-283.6000061035156,5.953999996185303,51540,72.05899848937989
Lifeguard Dock DataPod™,11:10 07/31/2025,0.8399999737739563,-277.5,5.974999904632568,51520,72.12019920349121
Lifeguard Dock DataPod™,10:40 07/31/2025,1.019999980926514,-284.3999938964844,5.827000141143799,51710,72.15440101623535
Lifeguard Dock DataPod™,10:11 07/31/2025,0.9700000286102294,-279.2999877929688,5.789000034332275,51460,72.18859939575195
Lifeguard Dock DataPod™,09:41 07/31/2025,1.159999966621399,-281.7999877929688,5.818999767303467,51410,72.30739936828613
Lifeguard Dock DataPod™,09:11 07/31/2025,1.159999966621399,-279.2000122070313,5.870999813079834,51360,72.55039978027344
Lifeguard Dock DataPod™,08:41 07/31/2025,1.029999971389771,-275.2000122070313,5.880000114440918,51320,72.6728012084961
Lifeguard Dock DataPod™,08:11 07/31/2025,0.5899999737739563,-276.3999938964844,5.789000034332275,51790,72.82940101623535
Lifeguard Dock DataPod™,07:41 07/31/2025,0.7099999785423279,-275.5,5.769000053405762,51410,73.0129997253418
Lifeguard Dock DataPod™,07:11 07/31/2025,0.8899999856948853,-274.1000061035156,5.811999797821045,51210,73.23979873657225
Lifeguard Dock DataPod™,06:42 07/31/2025,1.019999980926514,-272.5,5.782000064849854,51650,73.50980148315429
Lifeguard Dock DataPod™,06:12 07/31/2025,1.090000033378601,-274.6000061035156,5.828000068664551,51760,73.7689998626709
Lifeguard Dock DataPod™,05:42 07/31/2025,1.370000004768372,-276,5.784999847412109,51520,73.95799903869629
Lifeguard Dock DataPod™,05:12 07/31/2025,1.289999961853027,-268.6000061035156,5.820000171661377,50610,74.19920043945314
Lifeguard Dock DataPod™,04:42 07/31/2025,1.509999990463257,-274.3999938964844,5.869999885559082,51380,74.00299835205078
Lifeguard Dock DataPod™,04:12 07/31/2025,1.529999971389771,-273.7000122070313,5.886000156402588,51300,74.09479942321778
Lifeguard Dock DataPod™,03:42 07/31/2025,1.580000042915344,-272.3999938964844,5.796999931335449,51050,73.71319961547852
Lifeguard Dock DataPod™,03:13 07/31/2025,1.799999952316284,-274.2999877929688,5.789999961853027,51240,73.45940170288085
Lifeguard Dock DataPod™,02:43 07/31/2025,1.879999995231628,-271.7999877929688,5.692999839782715,51400,73.40899848937988
Lifeguard Dock DataPod™,02:13 07/31/2025,1.960000038146973,-269.5,5.61899995803833,50680,73.24160118103028
Lifeguard Dock DataPod™,01:43 07/31/2025,1.259999990463257,-269.8999938964844,5.879000186920166,50960,72.87980079650879
Lifeguard Dock DataPod™,01:13 07/31/2025,1.169999957084656,-265.2000122070313,5.933000087738037,51610,72.77360076904296
Lifeguard Dock DataPod™,00:43 07/31/2025,1.159999966621399,-268.1000061035156,5.946000099182129,51540,72.40639991760253
Lifeguard Dock DataPod™,00:13 07/31/2025,1.179999947547913,-264.6000061035156,6.068999767303467,51490,72.49820098876954
Lifeguard Dock DataPod™,23:43 07/30/2025,1.210000038146973,-264.7000122070313,6.238999843597412,51440,72.49459953308106
Lifeguard Dock DataPod™,23:13 07/30/2025,1.210000038146973,-261.2999877929688,6.416999816894531,51490,72.37579956054688
Lifeguard Dock DataPod™,22:44 07/30/2025,1.110000014305115,-263.1000061035156,6.611000061035156,51260,71.84840087890625
Lifeguard Dock DataPod™,22:14 07/30/2025,1.149999976158142,-259.7000122070313,6.722000122070313,51190,72.33620071411133
Lifeguard Dock DataPod™,21:44 07/30/2025,1.120000004768372,-259,7.217999935150147,51340,71.98520126342774
Lifeguard Dock DataPod™,21:14 07/30/2025,0.8700000047683716,-256.1000061035156,10.5959997177124,51160,72.02659912109375
Lifeguard Dock DataPod™,20:44 07/30/2025,0.6800000071525574,-248,10.54899978637695,51080,72.40279846191406
Lifeguard Dock DataPod™,20:14 07/30/2025,0.6800000071525574,-254.1000061035156,10.6899995803833,50760,72.19220085144043
Lifeguard Dock DataPod™,19:44 07/30/2025,0.6000000238418579,-253.3000030517578,10.83800029754639,50840,71.97440032958984
Lifeguard Dock DataPod™,19:14 07/30/2025,0.4300000071525574,-252.3999938964844,10.71100044250488,50650,72.01580162048339
Lifeguard Dock DataPod™,18:45 07/30/2025,0.2899999916553498,-251.3999938964844,11.67399978637695,50590,71.94740142822266
Lifeguard Dock DataPod™,18:15 07/30/2025,0.1800000071525574,-252.3000030517578,6.078000068664551,50840,71.85739936828614
Lifeguard Dock DataPod™,17:45 07/30/2025,0.1299999952316284,-252.5,5.940000057220459,50420,72.01760063171386
Lifeguard Dock DataPod™,17:15 07/30/2025,0.2300000041723252,-254.6000061035156,5.931000232696533,50130,71.8988006591797
Lifeguard Dock DataPod™,16:45 07/30/2025,0.2000000029802323,-247.3000030517578,5.763000011444092,49180,72.37039909362792
Lifeguard Dock DataPod™,16:15 07/30/2025,0.2899999916553498,-250.3000030517578,5.690000057220459,48480,72.47659912109376
Lifeguard Dock DataPod™,15:45 07/30/2025,0.239999994635582,-246.5,5.657999992370606,48170,72.44419975280762
Lifeguard Dock DataPod™,15:15 07/30/2025,0.300000011920929,-251.1000061035156,5.698999881744385,48730,72.18859939575195
Lifeguard Dock DataPod™,14:46 07/30/2025,0.4000000059604645,-255.8000030517578,5.697999954223633,49000,71.9509994506836
Lifeguard Dock DataPod™,14:16 07/30/2025,0.4900000095367432,-252,5.679999828338623,49440,71.86640129089356
Lifeguard Dock DataPod™,13:46 07/30/2025,0.5400000214576721,-255,5.715000152587891,51400,71.73859939575195
Lifeguard Dock DataPod™,13:16 07/30/2025,0.7400000095367432,-254.5,5.775000095367432,51540,71.35699958801268
Lifeguard Dock DataPod™,12:46 07/30/2025,1.149999976158142,-258.2000122070313,5.814000129699707,51700,71.34619865417481
Lifeguard Dock DataPod™,12:16 07/30/2025,1.240000009536743,-257.1000061035156,5.816999912261963,51660,71.40739936828614
Lifeguard Dock DataPod™,11:46 07/30/2025,1.289999961853027,-256.6000061035156,5.823999881744385,51410,71.41279983520508
Lifeguard Dock DataPod™,11:17 07/30/2025,1.309999942779541,-261.2999877929688,5.848999977111816,51620,71.4740005493164
Lifeguard Dock DataPod™,10:47 07/30/2025,1.409999966621399,-258.6000061035156,5.852000236511231,51630,71.45779914855957
Lifeguard Dock DataPod™,10:17 07/30/2025,1.269999980926514,-260,5.842999935150147,51740,71.38759994506836
Lifeguard Dock DataPod™,09:47 07/30/2025,1.240000009536743,-258.5,5.830999851226807,51660,71.45600013732911
Lifeguard Dock DataPod™,09:17 07/30/2025,1.419999957084656,-262.5,5.967999935150147,51390,72.13100013732911
Lifeguard Dock DataPod™,08:47 07/30/2025,1.289999961853027,-255,5.828999996185303,51070,72.1129997253418
Lifeguard Dock DataPod™,08:17 07/30/2025,1.370000004768372,-257.5,6.703999996185303,50950,72.06620140075682
Lifeguard Dock DataPod™,07:47 07/30/2025,1.289999961853027,-254.6000061035156,7.745999813079834,51600,72.40279846191406
